,id,name,team,oppName,outcome,method,weightDiv,year
46635,46635,Manuel Ribamar,Rodrigo Pinheiro,Ronaldo Junior,W,"Pts: 0x0, Adv",88KG,2022
46636,46636,Manuel Ribamar,Rodrigo Pinheiro,Mateus Rodrigues,W,Referee Decision,88KG,2023
46637,46637,Manuel Ribamar,Rodrigo Pinheiro,Sebastian Rodriguez,W,Pts: 4x2,88KG,2023
46638,46638,Manuel Ribamar,Rodrigo Pinheiro,Clay Mayfield,W,Pts: 6x0,88KG,2023
46639,46639,Manuel Ribamar,Rodrigo Pinheiro,Marcos Martins,W,Referee Decision,88KG,2023
46640,46640,Manuel Ribamar,Rodrigo Pinheiro,Marlon Tanaka,W,Points,94KG,2023
46641,46641,Manuel Ribamar,Rodrigo Pinheiro,Marlon Tanaka,W,Choke from back,94KG,2024
46642,46642,Manuel Ribamar,Rodrigo Pinheiro,Filipe Pimentel,W,Choke from back,94KG,2024
46643,46643,Manuel Ribamar,Rodrigo Pinheiro,Alex Munis,W,Pts: 13x6,88KG,2024
46644,46644,Manuel Ribamar,Rodrigo Pinheiro,Ali Magomedov,W,Pts: 1x0,94KG,2024
46645,46645,Manuel Ribamar,Rodrigo Pinheiro,Mikael Rhaillander,W,Pts: 10x0,94KG,2024
46646,46646,Manuel Ribamar,Rodrigo Pinheiro,Dennis Souza,W,Pts: 2x1,94KG,2024
46647,46647,Manuel Ribamar,Rodrigo Pinheiro,Clemer Canario,W,Pts: 4x3,94KG,2024
46648,46648,Emily Fernandez,Team LEAD,Janaina Lebre,L,Pts: 8x2,64KG,2022
46649,46649,Emily Fernandez,Team LEAD,Anna Rodrigues,L,Adv,61KG,2022
46650,46650,Emily Fernandez,Team LEAD,Elisabeth Clay,L,RNC,ABS,2022
46651,46651,Emily Fernandez,Team LEAD,Julia Alves,L,Pts: 4x0,62KG,2022
46652,46652,Emily Fernandez,Team LEAD,Tracey Goodel,L,"Pts: 2x2, Adv",64KG,2023
46653,46653,Emily Fernandez,Team LEAD,Suellen Lima,L,Points,64KG,2023
46654,46654,Emily Fernandez,Team LEAD,Luiza Monteiro,L,Pts: 4x0,64KG,2023
46655,46655,Emily Fernandez,Team LEAD,Melissa Cueto,L,N/A,ABS,2023
46656,46656,Emily Fernandez,Team LEAD,Vitoria Vieira,L,Pts: 2x0,64KG,2023
46657,46657,Emily Fernandez,Team LEAD,H. Crevar,L,RNC,65KG,2023
46658,46658,Emily Fernandez,Team LEAD,Janaina Lebre,L,Ezekiel choke,64KG,2023
46659,46659,Emily Fernandez,Team LEAD,Elizabeth Liera,L,Pts: 2x0,64KG,2024
46660,46660,Emily Fernandez,Team LEAD,Kennedy Franklin,L,"Pts: 0x0, Adv",ABS,2024
46661,46661,Emily Fernandez,Team LEAD,Janine Mutton,L,Referee Decision,64KG,2024
46662,46662,Emily Fernandez,Team LEAD,Jasmine Rocha,L,Straight ankle lock,57KG,2024
46663,46663,Emily Fernandez,Team LEAD,Rosa Walsh,W,Referee Decision,61KG,2022
46664,46664,Emily Fernandez,Team LEAD,Aleksandra M.,W,Kimura,62KG,2022
46665,46665,Emily Fernandez,Team LEAD,Eliamar Guimaraes,W,Armbar,62KG,2022
46666,46666,Emily Fernandez,Team LEAD,Thamires Monteiro,W,Referee Decision,ABS,2022
46667,46667,Emily Fernandez,Team LEAD,Haley Zhanow,W,Triangle,ABS,2023
46668,46668,Emily Fernandez,Team LEAD,Emily Hidalgo,W,Kimura,64KG,2023
46669,46669,Emily Fernandez,Team LEAD,Heather Dunn,W,"Pts: 0x0, Adv",ABS,2023
46670,46670,Emily Fernandez,Team LEAD,Elizabeth Liera,W,Pts: 17x2,64KG,2023
46671,46671,Emily Fernandez,Team LEAD,Elizabeth Liera,W,Wristlock,ABS,2023
46672,46672,Emily Fernandez,Team LEAD,Tracey Goodell,W,Referee Decision,ABS,2023
46673,46673,Emily Fernandez,Team LEAD,Maria Claudia,W,Referee Decision,64KG,2023
46674,46674,Emily Fernandez,Team LEAD,Fernanda Figueira,W,DQ,64KG,2023
46675,46675,Emily Fernandez,Team LEAD,Fernanda Figueira,W,Referee Decision,64KG,2023
46676,46676,Emily Fernandez,Team LEAD,Geneziz Rodriguez,W,"Pts: 0x0, Adv",ABS,2023
46677,46677,Emily Fernandez,Team LEAD,Patricia Machado,W,Armbar,ABS,2023
46678,46678,Emily Fernandez,Team LEAD,Michelle Welti,W,Pen,ABS,2023
46679,46679,Emily Fernandez,Team LEAD,Yara Kakish,W,Armbar,NA,2024
46680,46680,Emily Fernandez,Team LEAD,Gursharn Gill,W,Kimura,64KG,2024
46681,46681,Emily Fernandez,Team LEAD,Sarah Block,W,Kimura,64KG,2024
46682,46682,Emily Fernandez,Team LEAD,Natalia Zumba,W,Referee Decision,64KG,2024
46683,46683,AJ Sousa,AJ Sousa BJJ/GF Team,Kevin Mahecha,L,"Pts: 0x0, Adv",ABS,2015
46684,46684,AJ Sousa,AJ Sousa BJJ/GF Team,Vitor Oliveira,L,Referee Decision,82KG,2015
46685,46685,AJ Sousa,AJ Sousa BJJ/GF Team,Leandro Lo,L,Points,85KG,2015
46686,46686,AJ Sousa,AJ Sousa BJJ/GF Team,Keenan Cornelius,L,Pts: 3x0,85KG,2015
46687,46687,AJ Sousa,AJ Sousa BJJ/GF Team,Michael Langhi,L,Points,76KG,2015
46688,46688,AJ Sousa,AJ Sousa BJJ/GF Team,Osvaldo Moizinho,L,Points,76KG,2015
46689,46689,AJ Sousa,AJ Sousa BJJ/GF Team,Alexandre Ribeiro,L,Choke,ABS,2015
46690,46690,AJ Sousa,AJ Sousa BJJ/GF Team,Michael Liera,L,Points,79KG,2015
46691,46691,AJ Sousa,AJ Sousa BJJ/GF Team,Leandro Lo,L,Pts: 13x0,77KG,2016
46692,46692,AJ Sousa,AJ Sousa BJJ/GF Team,Davi Ramos,L,Pts: 2x0,77KG,2016
46693,46693,AJ Sousa,AJ Sousa BJJ/GF Team,Francisco Iturralde,L,Pts: 4x2,76KG,2016
46694,46694,AJ Sousa,AJ Sousa BJJ/GF Team,Celso Vinicius,L,Pts: 2x0,82KG,2016
46695,46695,AJ Sousa,AJ Sousa BJJ/GF Team,Marcio Andre,L,Points,75KG,2017
46696,46696,AJ Sousa,AJ Sousa BJJ/GF Team,Romulo Barral,L,Cross choke,85KG,2018
46697,46697,AJ Sousa,AJ Sousa BJJ/GF Team,Yago Souza,L,Pts: 10x0,88KG,2021
46698,46698,AJ Sousa,AJ Sousa BJJ/GF Team,Fabricio Barbarotti,L,"Pts: 4x4, Adv",82KG,2024
46699,46699,AJ Sousa,AJ Sousa BJJ/GF Team,Pedro Henrique,W,Choke from back,82KG,2014
46700,46700,AJ Sousa,AJ Sousa BJJ/GF Team,Leo Iturralde,W,Choke from back,82KG,2014
46701,46701,AJ Sousa,AJ Sousa BJJ/GF Team,Daniel Azevedo,W,N/A,ABS,2014
46702,46702,AJ Sousa,AJ Sousa BJJ/GF Team,Magid Hage,W,Points,86KG,2015
46703,46703,AJ Sousa,AJ Sousa BJJ/GF Team,AJ Agazarm,W,Adv,86KG,2015
46704,46704,AJ Sousa,AJ Sousa BJJ/GF Team,Magid Hage,W,Armbar,ABS,2015
46705,46705,AJ Sousa,AJ Sousa BJJ/GF Team,AJ Agazarm,W,Pts: 6x2,ABS,2015
46706,46706,AJ Sousa,AJ Sousa BJJ/GF Team,Victor Marques,W,Choke from back,85KG,2015
46707,46707,AJ Sousa,AJ Sousa BJJ/GF Team,Tarsis Humphreys,W,Points,85KG,2015
46708,46708,AJ Sousa,AJ Sousa BJJ/GF Team,Bruno Togni,W,Armbar,82KG,2015
46709,46709,AJ Sousa,AJ Sousa BJJ/GF Team,Alex Cabanes,W,Armlock,76KG,2015
46710,46710,AJ Sousa,AJ Sousa BJJ/GF Team,Marcus Wilson,W,Armbar,76KG,2015
46711,46711,AJ Sousa,AJ Sousa BJJ/GF Team,Ed Ramos,W,Adv,76KG,2015
46712,46712,AJ Sousa,AJ Sousa BJJ/GF Team,Victor Barreto,W,Omoplata,ABS,2015
46713,46713,AJ Sousa,AJ Sousa BJJ/GF Team,Dennis Hallman,W,Armbar,ABS,2015
46714,46714,AJ Sousa,AJ Sousa BJJ/GF Team,Brian Mingia,W,Flying armbar,ABS,2015
46715,46715,AJ Sousa,AJ Sousa BJJ/GF Team,Vitor Schlosser,W,Armbar,ABS,2015
46716,46716,AJ Sousa,AJ Sousa BJJ/GF Team,Leo Iturralde,W,Omoplata,82KG,2015
46717,46717,AJ Sousa,AJ Sousa BJJ/GF Team,Michael Liera,W,"Pts: 2x2, Adv",82KG,2015
46718,46718,AJ Sousa,AJ Sousa BJJ/GF Team,Felipe Cesar,W,Pts: 4x2,77KG,2016
46719,46719,AJ Sousa,AJ Sousa BJJ/GF Team,Lucas Lepri,W,Pts: 4x2,77KG,2016
46720,46720,AJ Sousa,AJ Sousa BJJ/GF Team,Frederico Almeida,W,Armbar,76KG,2016
46721,46721,AJ Sousa,AJ Sousa BJJ/GF Team,Felipe Cesar,W,Adv,82KG,2016
46722,46722,AJ Sousa,AJ Sousa BJJ/GF Team,Marcel Goncalves,W,Pts: 2x0,82KG,2016
46723,46723,AJ Sousa,AJ Sousa BJJ/GF Team,Lucas Valle,W,Pts: 9x0,82KG,2016
46724,46724,AJ Sousa,AJ Sousa BJJ/GF Team,Andrea Vaughan,W,Armbar,76KG,2016
46725,46725,AJ Sousa,AJ Sousa BJJ/GF Team,Rodrigo Freitas,W,Pts: 2x0,76KG,2016
46726,46726,AJ Sousa,AJ Sousa BJJ/GF Team,Osvaldo Moizinho,W,Armbar,76KG,2016
46727,46727,AJ Sousa,AJ Sousa BJJ/GF Team,Arnaldo Maidana,W,Referee Decision,85KG,2018
46728,46728,AJ Sousa,AJ Sousa BJJ/GF Team,Matheus Luna,W,Pts: 2x0,88KG,2021
46729,46729,AJ Sousa,AJ Sousa BJJ/GF Team,Guilherme Higuchi,W,Submission,77KG,2024
46730,46730,AJ Sousa,AJ Sousa BJJ/GF Team,Jefferson Nascimento,W,Pts: 10x0,77KG,2024
46731,46731,Isaque Paiva,N/A,Márcio Tubarão,L,Adv,70KG,2009
46732,46732,Isaque Paiva,N/A,Ricardo Abreu,L,armbar,ABS,2009
46733,46733,Isaque Paiva,N/A,Bruno Frazatto,L,Points,70KG,2009
46734,46734,Isaque Paiva,N/A,Mario Reis,L,Points,70KG,2010
46735,46735,Isaque Paiva,N/A,Marcos Alexandre,L,"Pts: 2x2, Adv",70KG,2010
46736,46736,Isaque Paiva,N/A,Tiago Barros,L,Points,65KG,2011
46737,46737,Isaque Paiva,N/A,Mario reis,L,Points,70KG,2012
46738,46738,Isaque Paiva,N/A,Samuel Hertzog,L,Adv,70KG,2012
46739,46739,Isaque Paiva,N/A,Leo Saggioro,L,Choke,70KG,2012
46740,46740,Isaque Paiva,N/A,Mario Reis,L,N/A,70KG,2013
46741,46741,Isaque Paiva,N/A,Gilson Nunes,L,Points,65KG,2013
46742,46742,Isaque Paiva,N/A,Leo Saggioro,L,Referee Decision,70KG,2013
46743,46743,Isaque Paiva,N/A,Gabriel Marangoni,L,Pts: 4x2,70KG,2014
46744,46744,Isaque Paiva,N/A,Gianni Grippo,L,Pts: 5x0,70KG,2014
46745,46745,Isaque Paiva,N/A,Rubens Charles,L,Pts: 24x2,70KG,2014
46746,46746,Isaque Paiva,N/A,Paulo Miyao,L,Points,70kg,2014
46747,46747,Isaque Paiva,N/A,Paulo Miyao,L,N/A,70KG,2014
46748,46748,Isaque Paiva,N/A,A. Cabanes,L,"Pts: 2x2, Adv",76KG,2014
46749,46749,Isaque Paiva,N/A,Mario Reis,L,Pts: 10x0,75KG,2015
46750,46750,Isaque Paiva,N/A,Gianni Grippo,L,"Pts: 0x0, Adv",65KG,2015
46751,46751,Isaque Paiva,N/A,Paulo Miyao,L,Pts: 8x6,70KG,2015
46752,46752,Isaque Paiva,N/A,Jonathan Thomas,L,Points,70KG,2015
46753,46753,Isaque Paiva,N/A,Gabriel Marangoni,L,Points,70KG,2015
46754,46754,Isaque Paiva,N/A,Fabio Caloi,L,Adv,70KG,2015
46755,46755,Isaque Paiva,N/A,Fabio Caloi,L,Points,70KG,2015
46756,46756,Isaque Paiva,N/A,Fabio Caloi,L,Points,70KG,2015
46757,46757,Isaque Paiva,N/A,Felipe Cesar,L,Pts: 12x2,ABS,2015
46758,46758,Isaque Paiva,N/A,Gianni Grippo,L,Pts: 15x10,67KG,2015
46759,46759,Isaque Paiva,N/A,Hiago George,L,Pts: 8x6,70KG,2015
46760,46760,Isaque Paiva,N/A,Fernando Vieira,L,Pts: 11x4,69KG,2015
46761,46761,Isaque Paiva,N/A,Osvaldo Moizinho,L,"Pts: 8x8, Adv",70KG,2016
46762,46762,Isaque Paiva,N/A,Tiago Bravo,L,Pts: 4x0,69KG,2016
46763,46763,Isaque Paiva,N/A,Paulo Miyao,L,Pts: 10x4,70KG,2016
46764,46764,Isaque Paiva,N/A,Gabriel Marangoni,L,Botinha,70KG,2016
46765,46765,Isaque Paiva,N/A,Wanki Chae,L,Pts: 8x2,70KG,2016
46766,46766,Isaque Paiva,N/A,Gabriel Marangoni,L,Pts: 8x6,70KG,2016
46767,46767,Isaque Paiva,N/A,Gianni Grippo,L,Pts: 10x8,70KG,2017
46768,46768,Isaque Paiva,N/A,Talison Soares,L,Pts: 2x0,69KG,2017
46769,46769,Isaque Paiva,N/A,Rafael Mansur,L,Points,70KG,2017
46770,46770,Isaque Paiva,N/A,Kim Terra,L,Points,65KG,2017
46771,46771,Isaque Paiva,N/A,Fernando Vieira,L,Pts: 9x0,69KG,2017
46772,46772,Isaque Paiva,N/A,Gianni Grippo,L,Pts: 7x6,70KG,2018
46773,46773,Isaque Paiva,N/A,Paulo Miyao,L,Pts: 4x2,65KG,2018
46774,46774,Isaque Paiva,N/A,Gianni Grippo,L,Pts: 8x6,69KG,2018
46775,46775,Isaque Paiva,N/A,Paulo Miyao,L,Pts: 6x2,69KG,2018
46776,46776,Isaque Paiva,N/A,Gianni Grippo,L,Points,70KG,2018
46777,46777,Isaque Paiva,N/A,Jamil Hill-Taylor,L,Pts: 2x0,70KG,2018
46778,46778,Isaque Paiva,N/A,Carlos Keiler,W,N/A,70KG,2008
46779,46779,Isaque Paiva,N/A,F. Purgemeister,W,Mounted triangle,70KG,2009
46780,46780,Isaque Paiva,N/A,Rosenberg Kiffer,W,Cross choke,70KG,2009
46781,46781,Isaque Paiva,N/A,Mario Netto,W,Mounted triangle,ABS,2009
46782,46782,Isaque Paiva,N/A,Eduardo Badaui,W,Triangle,70KG,2010
46783,46783,Isaque Paiva,N/A,Thiago Barreto,W,Ezekiel,70KG,2010
46784,46784,Isaque Paiva,N/A,Gustavo Gussem,W,Points,ABS,2010
46785,46785,Isaque Paiva,N/A,Marcelo Ferreira,W,Bow and arrow,70KG,2010
46786,46786,Isaque Paiva,N/A,Thiago Barreto,W,N/A,70KG,2012
46787,46787,Isaque Paiva,N/A,Rodrigo Lopes,W,Armbar,65KG,2012
46788,46788,Isaque Paiva,N/A,Ary Farias,W,Referee Decision,65KG,2012
46789,46789,Isaque Paiva,N/A,Bruno Frazatto,W,Triangle,65KG,2012
46790,46790,Isaque Paiva,N/A,Their Tavares,W,Adv,70KG,2012
46791,46791,Isaque Paiva,N/A,Daniel Wrzesniewski,W,Pts: 3x0,70KG,2012
46792,46792,Isaque Paiva,N/A,Unknown,W,Submission,70KG,2012
46793,46793,Isaque Paiva,N/A,Fabio Assunção,W,Triangle,ABS,2013
46794,46794,Isaque Paiva,N/A,Marcelo Tarso,W,Inverted Triangle,ABS,2013
46795,46795,Isaque Paiva,N/A,Unknown,W,N/A,70KG,2013
46796,46796,Isaque Paiva,N/A,David Lemes,W,Choke from back,70KG,2013
46797,46797,Isaque Paiva,N/A,Vinicius Saraiva,W,Mounted triangle,70KG,2013
46798,46798,Isaque Paiva,N/A,Edson Oliveira,W,Adv,70KG,2014
46799,46799,Isaque Paiva,N/A,Leo Saggioro,W,Referee Decision,70KG,2014
46800,46800,Isaque Paiva,N/A,Nicollas Amorim,W,Points,70kg,2014
46801,46801,Isaque Paiva,N/A,Iwasaki Masahiro,W,Triangle,70KG,2014
46802,46802,Isaque Paiva,N/A,Ichitaro Tsukada,W,Triangle,70KG,2014
46803,46803,Isaque Paiva,N/A,Eduardo Ramos,W,Arm in Ezekiel,70KG,2014
46804,46804,Isaque Paiva,N/A,Unknown,W,Choke from back,76KG,2014
46805,46805,Isaque Paiva,N/A,Marcos Costa,W,Choke from back,76KG,2014
46806,46806,Isaque Paiva,N/A,B. Bittencour,W,Points,76KG,2014
46807,46807,Isaque Paiva,N/A,Thomas Lisboa,W,Adv,65KG,2015
46808,46808,Isaque Paiva,N/A,Gabriel Marangoni,W,Triangle,65KG,2015
46809,46809,Isaque Paiva,N/A,Thomas Lisboa,W,"Pts: 2x2, Adv",65KG,2015
46810,46810,Isaque Paiva,N/A,Vitor Otoniel,W,Pts: 4x2,65KG,2015
46811,46811,Isaque Paiva,N/A,Sergio Calderon,W,"Pts: 2x2, Adv",65KG,2015
46812,46812,Isaque Paiva,N/A,Brian Mahecha,W,Points,65KG,2015
46813,46813,Isaque Paiva,N/A,Gilson Nunes,W,Points,65KG,2015
46814,46814,Isaque Paiva,N/A,Andre Motta,W,N/A,70KG,2015
46815,46815,Isaque Paiva,N/A,Victor Matos,W,N/A,70KG,2015
46816,46816,Isaque Paiva,N/A,Ataide Rafael,W,Injury,66KG,2015
46817,46817,Isaque Paiva,N/A,Ricardo Caetano,W,Triangle,66KG,2015
46818,46818,Isaque Paiva,N/A,Bruno Celio,W,Points,66KG,2015
46819,46819,Isaque Paiva,N/A,Leo Saggioro,W,Referee Decision,66KG,2015
46820,46820,Isaque Paiva,N/A,Richard Motta,W,DQ,70KG,2015
46821,46821,Isaque Paiva,N/A,Vinicius Gimenes,W,Points,70KG,2015
46822,46822,Isaque Paiva,N/A,João Humberto,W,Cross choke,70KG,2015
46823,46823,Isaque Paiva,N/A,Gilson Nunes,W,Adv,70KG,2015
46824,46824,Isaque Paiva,N/A,Marcelo Castro,W,Cross choke,70KG,2015
46825,46825,Isaque Paiva,N/A,Rodrigo Cardoso,W,Ezekiel,70KG,2015
46826,46826,Isaque Paiva,N/A,Edson Oliveira,W,Armbar,70KG,2015
46827,46827,Isaque Paiva,N/A,Fabio Caloi,W,Triangle armbar,70KG,2015
46828,46828,Isaque Paiva,N/A,Wanki Chae,W,Mounted triangle,70KG,2015
46829,46829,Isaque Paiva,N/A,Masahiro Iwasaki,W,Triangle,70KG,2015
46830,46830,Isaque Paiva,N/A,Herbert Maeda,W,Points,70KG,2015
46831,46831,Isaque Paiva,N/A,Victor Matos,W,Points,70KG,2015
46832,46832,Isaque Paiva,N/A,Leon Amancio,W,Pts: 4x2,69KG,2015
46833,46833,Isaque Paiva,N/A,Geovan Carmo,W,Triangle,69KG,2015
46834,46834,Isaque Paiva,N/A,Pedro Valenca,W,Pts: 10x8,69KG,2015
46835,46835,Isaque Paiva,N/A,Leo Saggioro,W,Adv,69KG,2016
46836,46836,Isaque Paiva,N/A,Carlos Eduardo,W,Triangle,70KG,2016
46837,46837,Isaque Paiva,N/A,Victor Genovesi,W,Choke,70KG,2016
46838,46838,Isaque Paiva,N/A,Luciano Azevedo,W,Choke,70KG,2016
46839,46839,Isaque Paiva,N/A,Thiago Macedo,W,"Pts: 12x12, Adv",70KG,2016
46840,46840,Isaque Paiva,N/A,Gabriel Marangoni,W,Choke from back,70KG,2016
46841,46841,Isaque Paiva,N/A,Gilson Nunes,W,Choke from back,70KG,2016
46842,46842,Isaque Paiva,N/A,Carlos Eduardo,W,Armbar,70KG,2016
46843,46843,Isaque Paiva,N/A,Unknown,W,Points,70KG,2016
46844,46844,Isaque Paiva,N/A,Raphael Cadema,W,N/A,70KG,2016
46845,46845,Isaque Paiva,N/A,Victor Genovesi,W,Pts: 2x0,70KG,2016
46846,46846,Isaque Paiva,N/A,Gabriel Marangoni,W,Choke from back,70KG,2016
46847,46847,Isaque Paiva,N/A,Daniel Kamei,W,Choke from back,70KG,2016
46848,46848,Isaque Paiva,N/A,Ayres Neto,W,Armbar,70KG,2016
46849,46849,Isaque Paiva,N/A,Alexandre Vieira,W,RNC,67KG,2016
46850,46850,Isaque Paiva,N/A,Bruno Célio,W,Armbar,67KG,2016
46851,46851,Isaque Paiva,N/A,Luciano Queiroz,W,"Pts: 2x2, Adv",70KG,2016
46852,46852,Isaque Paiva,N/A,Kevilyn Batista,W,Choke,70KG,2016
46853,46853,Isaque Paiva,N/A,Ayres Neto,W,Choke f/ omoplata,70KG,2016
46854,46854,Isaque Paiva,N/A,Hiago George,W,"Pts: 2x2, Adv",70KG,2016
46855,46855,Isaque Paiva,N/A,Ricardo Pingo,W,Pts: 4x2,69KG,2016
46856,46856,Isaque Paiva,N/A,Carlos Silva,W,Choke from back,69KG,2016
46857,46857,Isaque Paiva,N/A,Vitor Moraes,W,"Pts: 2x2, Adv",69KG,2016
46858,46858,Isaque Paiva,N/A,Rafael Mansur,W,Referee Decision,69KG,2016
46859,46859,Isaque Paiva,N/A,Stefano Chinato,W,Submission,69KG,2016
46860,46860,Isaque Paiva,N/A,Marcus D.,W,Submission,69KG,2016
46861,46861,Isaque Paiva,N/A,Marcus D.,W,Points,ABS,2016
46862,46862,Isaque Paiva,N/A,Jhonny Loureiro,W,Points,ABS,2016
46863,46863,Isaque Paiva,N/A,Johnny Crispim,W,Triangle armbar,69KG,2017
46864,46864,Isaque Paiva,N/A,Joao Bosco,W,Pts: 11x0,69KG,2017
46865,46865,Isaque Paiva,N/A,Tiago Bravo,W,Choke from back,69KG,2017
46866,46866,Isaque Paiva,N/A,Brian Mahecha,W,Pts: 4x2,70KG,2017
46867,46867,Isaque Paiva,N/A,Ayres Neto,W,Triangle,70KG,2017
46868,46868,Isaque Paiva,N/A,Claudevan Oliveira,W,Choke,69KG,2017
46869,46869,Isaque Paiva,N/A,Leonardo Torres,W,Submission,69KG,2017
46870,46870,Isaque Paiva,N/A,Fernando Vieira,W,Points,69KG,2017
46871,46871,Isaque Paiva,N/A,Guilherme Milan,W,N/A,70KG,2017
46872,46872,Isaque Paiva,N/A,Eduardo Botega,W,N/A,70KG,2017
46873,46873,Isaque Paiva,N/A,Daniel Santana,W,Pts: 10x6,69KG,2017
46874,46874,Isaque Paiva,N/A,Rodrigo Cardoso,W,Choke from back,69KG,2017
46875,46875,Isaque Paiva,N/A,Jorge Correa Jr,W,Choke,70KG,2017
46876,46876,Isaque Paiva,N/A,Marcos Campos,W,Points,70KG,2017
46877,46877,Isaque Paiva,N/A,Rafael Silva,W,Points,70KG,2017
46878,46878,Isaque Paiva,N/A,Victor Moraes,W,N/A,70KG,2017
46879,46879,Isaque Paiva,N/A,Pedro Petronio,W,Bow and arrow,70KG,2017
46880,46880,Isaque Paiva,N/A,Luciano Queiroz,W,Pts: 4x2,70KG,2017
46881,46881,Isaque Paiva,N/A,Bruno Fonseca,W,N/A,70KG,2017
46882,46882,Isaque Paiva,N/A,Pedro Valencia,W,N/A,70KG,2017
46883,46883,Isaque Paiva,N/A,Mario Escurra,W,Bow and arrow,70KG,2017
46884,46884,Isaque Paiva,N/A,Higor Paterra,W,Armbar,70KG,2017
46885,46885,Isaque Paiva,N/A,Pedro Valente,W,Bow and arrow,70KG,2017
46886,46886,Isaque Paiva,N/A,Nelson Teixeira,W,Choke,70KG,2018
46887,46887,Isaque Paiva,N/A,Uknown,W,Triangle armbar,65KG,2018
46888,46888,Isaque Paiva,N/A,Uknown,W,Points,65KG,2018
46889,46889,Isaque Paiva,N/A,Eduardo Campos,W,Triangle,65KG,2018
46890,46890,Isaque Paiva,N/A,Keny Pinheiro,W,N/A,70KG,2018
46891,46891,Isaque Paiva,N/A,Sebastian Goin,W,N/A,70KG,2018
46892,46892,Isaque Paiva,N/A,Hiago George,W,Pts: 4x0,69KG,2018
46893,46893,Isaque Paiva,N/A,Jose Lima,W,Submission,69KG,2018
46894,46894,Isaque Paiva,N/A,Samuel Canquerino,W,"Pts: 2x2, Adv",69KG,2018
46895,46895,Isaque Paiva,N/A,Andre Luis,W,Choke from back,69KG,2018
46896,46896,Isaque Paiva,N/A,Felipe Brito,W,Armbar,70KG,2018
46897,46897,Isaque Paiva,N/A,Luciano Queiroz,W,Points,70KG,2018
46898,46898,Isaque Paiva,N/A,Alexandre Molinaro,W,Choke from back,70KG,2018
46899,46899,Isaque Paiva,N/A,Richar Nogueira,W,Bow and arrow,69KG,2018
46900,46900,Isaque Paiva,N/A,Alessandro Costa,W,Bow and arrow,69KG,2018
46901,46901,Isaque Paiva,N/A,Mateus Garcia,W,Pts: 2x0,69KG,2018
46902,46902,Isaque Paiva,N/A,Lucas Gomes,W,Pts: 6x4,69KG,2018
46903,46903,Isaque Paiva,N/A,Joao Mendes,W,Armbar,69KG,2018
46904,46904,Isaque Paiva,N/A,Ygor Rodrigues,W,Cross choke,77KG,2019
46905,46905,Isaque Paiva,N/A,N/A,W,Triangle,77KG,2019
46906,46906,Wellington “Alemão” Luís,New School Brotherhood,Gabriel Rollo,L,"Pts: 0x0, Adv",U77KG,2015
46907,46907,Wellington “Alemão” Luís,New School Brotherhood,Gabriel Rollo,L,Pts: 4x2,ABS,2015
46908,46908,Wellington “Alemão” Luís,New School Brotherhood,Diogo Sampaio,L,Referee Decision,85KG,2015
46909,46909,Wellington “Alemão” Luís,New School Brotherhood,Erberth Santos,L,Submission,ABS,2015
46910,46910,Wellington “Alemão” Luís,New School Brotherhood,Celso Vinicius,L,Pts: 2x0,77KG,2017
46911,46911,Wellington “Alemão” Luís,New School Brotherhood,Isaque Bahiense,L,Pts: 6x2,77KG,2017
46912,46912,Wellington “Alemão” Luís,New School Brotherhood,Luan Carvalho,L,"Pts: 0x0, Adv",82KG,2017
46913,46913,Wellington “Alemão” Luís,New School Brotherhood,Victor Bomfim,L,Points,88KG,2017
46914,46914,Wellington “Alemão” Luís,New School Brotherhood,Alexandre Cavaliere,L,Referee Decision,85KG,2017
46915,46915,Wellington “Alemão” Luís,New School Brotherhood,Renato Cardoso,L,Points,88KG,2017
46916,46916,Wellington “Alemão” Luís,New School Brotherhood,William Martins,L,Points,ABS,2017
46917,46917,Wellington “Alemão” Luís,New School Brotherhood,Luis Albuquerque,L,DQ,82KG,2019
46918,46918,Wellington “Alemão” Luís,New School Brotherhood,Eduardo Lopes,L,N/A,ABS,2019
46919,46919,Wellington “Alemão” Luís,New School Brotherhood,Claudio Calasans,L,Pts: 2x0,82KG,2019
46920,46920,Wellington “Alemão” Luís,New School Brotherhood,Igor Paiva,L,Points,82KG,2019
46921,46921,Wellington “Alemão” Luís,New School Brotherhood,Gustavo Maron,L,Guillotine,82KG,2019
46922,46922,Wellington “Alemão” Luís,New School Brotherhood,Alexandre Jesus,L,Pts: 2x0,82KG,2019
46923,46923,Wellington “Alemão” Luís,New School Brotherhood,Mauricio Oliveira,L,Pts: 2x1,85KG,2021
46924,46924,Wellington “Alemão” Luís,New School Brotherhood,Tommy Langaker,L,Pts: 2x2,85KG,2021
46925,46925,Wellington “Alemão” Luís,New School Brotherhood,Isaque Bahiense,L,Bow and arrow,85KG,2021
46926,46926,Wellington “Alemão” Luís,New School Brotherhood,Mauricio Oliveira,L,Pts: 3x0,82KG,2021
46927,46927,Wellington “Alemão” Luís,New School Brotherhood,Mauricio Oliveira,L,Pts: 6x2,88KG,2021
46928,46928,Wellington “Alemão” Luís,New School Brotherhood,Dimitrius Souza,L,Referee Decision,ABS,2021
46929,46929,Wellington “Alemão” Luís,New School Brotherhood,Alex Munis,L,Pts: 1x0,85KG,2021
